brand_slug,brand_name,model_slug,model_name,variant_slug,variant_name,variant_url
bmw,BMW,3-series-gran-limousine,3 Series Gran Limousine,330li-m-sport-2023,330Li M Sport 2023,https://www.carwale.com/bmw-cars/3-series-gran-limousine/330li-m-sport-2023/
bmw,BMW,3-series-gran-limousine,3 Series Gran Limousine,320ld-m-sport-2023,320Ld M Sport 2023,https://www.carwale.com/bmw-cars/3-series-gran-limousine/320ld-m-sport-2023/
bmw,BMW,3-series-gran-limousine,3 Series Gran Limousine,330li-m-sport,330Li M Sport,https://www.carwale.com/bmw-cars/3-series-gran-limousine/330li-m-sport/
bmw,BMW,3-series-gran-limousine,3 Series Gran Limousine,320ld-m-sport,320Ld M Sport,https://www.carwale.com/bmw-cars/3-series-gran-limousine/320ld-m-sport/
bmw,BMW,3-series-gran-limousine,3 Series Gran Limousine,330li-m-sport-pro-edition,330Li M Sport Pro Edition,https://www.carwale.com/bmw-cars/3-series-gran-limousine/330li-m-sport-pro-edition/
bmw,BMW,3-series-gran-limousine,3 Series Gran Limousine,320ld-m-sport-pro-edition,320Ld M Sport Pro Edition,https://www.carwale.com/bmw-cars/3-series-gran-limousine/320ld-m-sport-pro-edition/
bmw,BMW,x3-2022-2025,X3 2022 2025,xdrive30i-sportx-plus,Xdrive30I Sportx Plus,https://www.carwale.com/bmw-cars/x3-2022-2025/xdrive30i-sportx-plus/
bmw,BMW,x3-2022-2025,X3 2022 2025,xdrive20d-luxury-edition-2022-2023,Xdrive20D Luxury Edition 2022 2023,https://www.carwale.com/bmw-cars/x3-2022-2025/xdrive20d-luxury-edition-2022-2023/
bmw,BMW,x3-2022-2025,X3 2022 2025,xdrive20d-luxury-edition,Xdrive20D Luxury Edition,https://www.carwale.com/bmw-cars/x3-2022-2025/xdrive20d-luxury-edition/
bmw,BMW,x3-2022-2025,X3 2022 2025,xdrive20d-xline-2023,Xdrive20D Xline 2023,https://www.carwale.com/bmw-cars/x3-2022-2025/xdrive20d-xline-2023/
bmw,BMW,x3-2022-2025,X3 2022 2025,xdrive30i-m-sport,Xdrive30I M Sport,https://www.carwale.com/bmw-cars/x3-2022-2025/xdrive30i-m-sport/
bmw,BMW,x3-2022-2025,X3 2022 2025,xdrive20d-xline,Xdrive20D Xline,https://www.carwale.com/bmw-cars/x3-2022-2025/xdrive20d-xline/
bmw,BMW,x3-2022-2025,X3 2022 2025,xdrive20d-m-sport-2023,Xdrive20D M Sport 2023,https://www.carwale.com/bmw-cars/x3-2022-2025/xdrive20d-m-sport-2023/
bmw,BMW,x3-2022-2025,X3 2022 2025,xdrive20d-m-sport,Xdrive20D M Sport,https://www.carwale.com/bmw-cars/x3-2022-2025/xdrive20d-m-sport/
bmw,BMW,x3-2022-2025,X3 2022 2025,xdrive20d-m-sport-shadow-edition,Xdrive20D M Sport Shadow Edition,https://www.carwale.com/bmw-cars/x3-2022-2025/xdrive20d-m-sport-shadow-edition/
bmw,BMW,m340i-2021-2022,M340I 2021 2022,xdrive,Xdrive,https://www.carwale.com/bmw-cars/m340i-2021-2022/xdrive/
bmw,BMW,m340i-2021-2022,M340I 2021 2022,50-jahre-m-edition,50 Jahre M Edition,https://www.carwale.com/bmw-cars/m340i-2021-2022/50-jahre-m-edition/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,730ld-dpe,730Ld Dpe,https://www.carwale.com/bmw-cars/7-series-2019-2023/730ld-dpe/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,730ld-m-sport,730Ld M Sport,https://www.carwale.com/bmw-cars/7-series-2019-2023/730ld-m-sport/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,740li-dpe-signature-2019-2019,740Li Dpe Signature 2019 2019,https://www.carwale.com/bmw-cars/7-series-2019-2023/740li-dpe-signature-2019-2019/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,730ld-dpe-signature-2019-2020,730Ld Dpe Signature 2019 2020,https://www.carwale.com/bmw-cars/7-series-2019-2023/730ld-dpe-signature-2019-2020/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,740li-dpe-signature,740Li Dpe Signature,https://www.carwale.com/bmw-cars/7-series-2019-2023/740li-dpe-signature/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,730ld-dpe-signature,730Ld Dpe Signature,https://www.carwale.com/bmw-cars/7-series-2019-2023/730ld-dpe-signature/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,740-li-m-sport,740 Li M Sport,https://www.carwale.com/bmw-cars/7-series-2019-2023/740-li-m-sport/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,740-li-m-sport-edition,740 Li M Sport Edition,https://www.carwale.com/bmw-cars/7-series-2019-2023/740-li-m-sport-edition/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,740-li-m-sport-edition-individual,740 Li M Sport Edition Individual,https://www.carwale.com/bmw-cars/7-series-2019-2023/740-li-m-sport-edition-individual/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,745le-xdrive-2019-2019,745Le Xdrive 2019 2019,https://www.carwale.com/bmw-cars/7-series-2019-2023/745le-xdrive-2019-2019/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,745le-xdrive,745Le Xdrive,https://www.carwale.com/bmw-cars/7-series-2019-2023/745le-xdrive/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,m760li-xdrive-2019-2019,M760Li Xdrive 2019 2019,https://www.carwale.com/bmw-cars/7-series-2019-2023/m760li-xdrive-2019-2019/
bmw,BMW,7-series-2019-2023,7 Series 2019 2023,m760li-xdrive,M760Li Xdrive,https://www.carwale.com/bmw-cars/7-series-2019-2023/m760li-xdrive/
bmw,BMW,5-series-2021-2024,5 Series 2021 2024,530i-m-sport-2021-2023,530I M Sport 2021 2023,https://www.carwale.com/bmw-cars/5-series-2021-2024/530i-m-sport-2021-2023/
bmw,BMW,5-series-2021-2024,5 Series 2021 2024,530i-m-sport,530I M Sport,https://www.carwale.com/bmw-cars/5-series-2021-2024/530i-m-sport/
bmw,BMW,5-series-2021-2024,5 Series 2021 2024,520d-luxury-line,520D Luxury Line,https://www.carwale.com/bmw-cars/5-series-2021-2024/520d-luxury-line/
bmw,BMW,5-series-2021-2024,5 Series 2021 2024,carbon-edition,Carbon Edition,https://www.carwale.com/bmw-cars/5-series-2021-2024/carbon-edition/
bmw,BMW,5-series-2021-2024,5 Series 2021 2024,50-jahre-m-edition,50 Jahre M Edition,https://www.carwale.com/bmw-cars/5-series-2021-2024/50-jahre-m-edition/
bmw,BMW,5-series-2021-2024,5 Series 2021 2024,520d-m-sport-2023,520D M Sport 2023,https://www.carwale.com/bmw-cars/5-series-2021-2024/520d-m-sport-2023/
bmw,BMW,5-series-2021-2024,5 Series 2021 2024,520d-m-sport,520D M Sport,https://www.carwale.com/bmw-cars/5-series-2021-2024/520d-m-sport/
bmw,BMW,5-series-2021-2024,5 Series 2021 2024,530d-m-sport,530D M Sport,https://www.carwale.com/bmw-cars/5-series-2021-2024/530d-m-sport/
bmw,BMW,x5-2019-2023,X5 2019 2023,xdrive30d-sport,Xdrive30D Sport,https://www.carwale.com/bmw-cars/x5-2019-2023/xdrive30d-sport/
bmw,BMW,x5-2019-2023,X5 2019 2023,xdrive30d-sportx,Xdrive30D Sportx,https://www.carwale.com/bmw-cars/x5-2019-2023/xdrive30d-sportx/
bmw,BMW,x5-2019-2023,X5 2019 2023,xdrive40i-sportx-plus,Xdrive40I Sportx Plus,https://www.carwale.com/bmw-cars/x5-2019-2023/xdrive40i-sportx-plus/
bmw,BMW,x5-2019-2023,X5 2019 2023,xdrive30d-sportx-plus,Xdrive30D Sportx Plus,https://www.carwale.com/bmw-cars/x5-2019-2023/xdrive30d-sportx-plus/
bmw,BMW,x5-2019-2023,X5 2019 2023,xdrive30d-xline-2019-2020,Xdrive30D Xline 2019 2020,https://www.carwale.com/bmw-cars/x5-2019-2023/xdrive30d-xline-2019-2020/
bmw,BMW,x5-2019-2023,X5 2019 2023,xdrive40i-m-sport-2019-2019,Xdrive40I M Sport 2019 2019,https://www.carwale.com/bmw-cars/x5-2019-2023/xdrive40i-m-sport-2019-2019/
bmw,BMW,x5-2019-2023,X5 2019 2023,xdrive30d-xline,Xdrive30D Xline,https://www.carwale.com/bmw-cars/x5-2019-2023/xdrive30d-xline/
bmw,BMW,x5-2019-2023,X5 2019 2023,xdrive40i-m-sport-2019-2023,Xdrive40I M Sport 2019 2023,https://www.carwale.com/bmw-cars/x5-2019-2023/xdrive40i-m-sport-2019-2023/
bmw,BMW,x5-2019-2023,X5 2019 2023,xdrive40i-m-sport,Xdrive40I M Sport,https://www.carwale.com/bmw-cars/x5-2019-2023/xdrive40i-m-sport/
bmw,BMW,x5-2019-2023,X5 2019 2023,xdrive30d-m-sport-2023,Xdrive30D M Sport 2023,https://www.carwale.com/bmw-cars/x5-2019-2023/xdrive30d-m-sport-2023/
bmw,BMW,x5-2019-2023,X5 2019 2023,xdrive30d-m-sport,Xdrive30D M Sport,https://www.carwale.com/bmw-cars/x5-2019-2023/xdrive30d-m-sport/
bmw,BMW,x5-2019-2023,X5 2019 2023,xdrive30d-m-sport-2022,Xdrive30D M Sport 2022,https://www.carwale.com/bmw-cars/x5-2019-2023/xdrive30d-m-sport-2022/
bmw,BMW,1-series,1 Series,116i-hatchback,116I Hatchback,https://www.carwale.com/bmw-cars/1-series/116i-hatchback/
bmw,BMW,1-series,1 Series,118d-hatchback,118D Hatchback,https://www.carwale.com/bmw-cars/1-series/118d-hatchback/
bmw,BMW,1-series,1 Series,118d-sport-line-2013-2017,118D Sport Line 2013 2017,https://www.carwale.com/bmw-cars/1-series/118d-sport-line-2013-2017/
bmw,BMW,1-series,1 Series,118d-sport-plus,118D Sport Plus,https://www.carwale.com/bmw-cars/1-series/118d-sport-plus/
bmw,BMW,1-series,1 Series,118i-hatchback,118I Hatchback,https://www.carwale.com/bmw-cars/1-series/118i-hatchback/
bmw,BMW,6-series-gran-coupe,6 Series Gran Coupe,640d-gran-coupe,640D Gran Coupe,https://www.carwale.com/bmw-cars/6-series-gran-coupe/640d-gran-coupe/
bmw,BMW,6-series-gran-coupe,6 Series Gran Coupe,640d-eminence,640D Eminence,https://www.carwale.com/bmw-cars/6-series-gran-coupe/640d-eminence/
bmw,BMW,6-series-gran-coupe,6 Series Gran Coupe,640d-design-pure-experience,640D Design Pure Experience,https://www.carwale.com/bmw-cars/6-series-gran-coupe/640d-design-pure-experience/
bmw,BMW,z4-2019-2023,Z4 2019 2023,sdrive-20i-2019-2019,Sdrive 20I 2019 2019,https://www.carwale.com/bmw-cars/z4-2019-2023/sdrive-20i-2019-2019/
bmw,BMW,z4-2019-2023,Z4 2019 2023,sdrive-20i-2019-2023,Sdrive 20I 2019 2023,https://www.carwale.com/bmw-cars/z4-2019-2023/sdrive-20i-2019-2023/
bmw,BMW,z4-2019-2023,Z4 2019 2023,sdrive-20i,Sdrive 20I,https://www.carwale.com/bmw-cars/z4-2019-2023/sdrive-20i/
bmw,BMW,z4-2019-2023,Z4 2019 2023,m-40i-2019-2019,M 40I 2019 2019,https://www.carwale.com/bmw-cars/z4-2019-2023/m-40i-2019-2019/
bmw,BMW,z4-2019-2023,Z4 2019 2023,m-40i-2019-2023,M 40I 2019 2023,https://www.carwale.com/bmw-cars/z4-2019-2023/m-40i-2019-2023/
bmw,BMW,z4-2019-2023,Z4 2019 2023,m-40i,M 40I,https://www.carwale.com/bmw-cars/z4-2019-2023/m-40i/
bmw,BMW,m3,M3,sedan,Sedan,https://www.carwale.com/bmw-cars/m3/sedan/
bmw,BMW,z3,Z3,roadster,Roadster,https://www.carwale.com/bmw-cars/z3/roadster/
bmw,BMW,m5-2021-2023,M5 2021 2023,competition-2021-2023,Competition 2021 2023,https://www.carwale.com/bmw-cars/m5-2021-2023/competition-2021-2023/
bmw,BMW,m5-2021-2023,M5 2021 2023,competition,Competition,https://www.carwale.com/bmw-cars/m5-2021-2023/competition/
bmw,BMW,m5-2021-2023,M5 2021 2023,50-jahre-m-edition-2022-2023,50 Jahre M Edition 2022 2023,https://www.carwale.com/bmw-cars/m5-2021-2023/50-jahre-m-edition-2022-2023/
bmw,BMW,m5-2021-2023,M5 2021 2023,50-jahre-m-edition,50 Jahre M Edition,https://www.carwale.com/bmw-cars/m5-2021-2023/50-jahre-m-edition/
bmw,BMW,x6,X6,xdrive40i-xline-2020-2023,Xdrive40I Xline 2020 2023,https://www.carwale.com/bmw-cars/x6/xdrive40i-xline-2020-2023/
bmw,BMW,x6,X6,xdrive40i-m-sport-2020-2023,Xdrive40I M Sport 2020 2023,https://www.carwale.com/bmw-cars/x6/xdrive40i-m-sport-2020-2023/
bmw,BMW,x6,X6,xdrive40i-xline,Xdrive40I Xline,https://www.carwale.com/bmw-cars/x6/xdrive40i-xline/
bmw,BMW,x6,X6,xdrive40i-m-sport,Xdrive40I M Sport,https://www.carwale.com/bmw-cars/x6/xdrive40i-m-sport/
bmw,BMW,x6,X6,50-jahre-m-edition-2020-2023,50 Jahre M Edition 2020 2023,https://www.carwale.com/bmw-cars/x6/50-jahre-m-edition-2020-2023/
bmw,BMW,x6,X6,50-jahre-m-edition,50 Jahre M Edition,https://www.carwale.com/bmw-cars/x6/50-jahre-m-edition/
bmw,BMW,m6,M6,gran-coupe-2014-2015,Gran Coupe 2014 2015,https://www.carwale.com/bmw-cars/m6/gran-coupe-2014-2015/
bmw,BMW,m6,M6,gran-coupe,Gran Coupe,https://www.carwale.com/bmw-cars/m6/gran-coupe/
bmw,BMW,x1-2020-2023,X1 2020 2023,sdrive20i-sportx,Sdrive20I Sportx,https://www.carwale.com/bmw-cars/x1-2020-2023/sdrive20i-sportx/
bmw,BMW,x1-2020-2023,X1 2020 2023,sdrive20d-m-sport,Sdrive20D M Sport,https://www.carwale.com/bmw-cars/x1-2020-2023/sdrive20d-m-sport/
bmw,BMW,x1-2020-2023,X1 2020 2023,sdrive20i-tech-edition,Sdrive20I Tech Edition,https://www.carwale.com/bmw-cars/x1-2020-2023/sdrive20i-tech-edition/
bmw,BMW,x1-2020-2023,X1 2020 2023,sdrive20i-xline,Sdrive20I Xline,https://www.carwale.com/bmw-cars/x1-2020-2023/sdrive20i-xline/
bmw,BMW,x1-2020-2023,X1 2020 2023,sdrive20d-xline,Sdrive20D Xline,https://www.carwale.com/bmw-cars/x1-2020-2023/sdrive20d-xline/
bmw,BMW,i8-2015-2019,I8 2015 2019,15-hybrid,15 Hybrid,https://www.carwale.com/bmw-cars/i8-2015-2019/15-hybrid/
bmw,BMW,3-series-gt-2016-2021,3 Series Gt 2016 2021,330i-m-sport-shadow-edition,330I M Sport Shadow Edition,https://www.carwale.com/bmw-cars/3-series-gt-2016-2021/330i-m-sport-shadow-edition/
bmw,BMW,3-series-gt-2016-2021,3 Series Gt 2016 2021,320d-sport-line,320D Sport Line,https://www.carwale.com/bmw-cars/3-series-gt-2016-2021/320d-sport-line/
bmw,BMW,3-series-gt-2016-2021,3 Series Gt 2016 2021,320d-sport,320D Sport,https://www.carwale.com/bmw-cars/3-series-gt-2016-2021/320d-sport/
bmw,BMW,3-series-gt-2016-2021,3 Series Gt 2016 2021,330i-luxury-line,330I Luxury Line,https://www.carwale.com/bmw-cars/3-series-gt-2016-2021/330i-luxury-line/
bmw,BMW,3-series-gt-2016-2021,3 Series Gt 2016 2021,320d-luxury-line,320D Luxury Line,https://www.carwale.com/bmw-cars/3-series-gt-2016-2021/320d-luxury-line/
bmw,BMW,3-series-gt-2016-2021,3 Series Gt 2016 2021,330i-m-sport,330I M Sport,https://www.carwale.com/bmw-cars/3-series-gt-2016-2021/330i-m-sport/
bmw,BMW,3-series-gt-2016-2021,3 Series Gt 2016 2021,330i-m-sport-2017-2019,330I M Sport 2017 2019,https://www.carwale.com/bmw-cars/3-series-gt-2016-2021/330i-m-sport-2017-2019/
bmw,BMW,m4-competition-2022-2024,M4 Competition 2022 2024,m-xdrive-coupe-2022-2023,M Xdrive Coupe 2022 2023,https://www.carwale.com/bmw-cars/m4-competition-2022-2024/m-xdrive-coupe-2022-2023/
bmw,BMW,m4-competition-2022-2024,M4 Competition 2022 2024,m-xdrive-coupe,M Xdrive Coupe,https://www.carwale.com/bmw-cars/m4-competition-2022-2024/m-xdrive-coupe/
bmw,BMW,m4-competition-2022-2024,M4 Competition 2022 2024,50-jahre-edition-2022-2023,50 Jahre Edition 2022 2023,https://www.carwale.com/bmw-cars/m4-competition-2022-2024/50-jahre-edition-2022-2023/
bmw,BMW,m4-competition-2022-2024,M4 Competition 2022 2024,50-jahre-edition,50 Jahre Edition,https://www.carwale.com/bmw-cars/m4-competition-2022-2024/50-jahre-edition/
bmw,BMW,x7-2019-2023,X7 2019 2023,xdrive30d-dpe-2019-2020,Xdrive30D Dpe 2019 2020,https://www.carwale.com/bmw-cars/x7-2019-2023/xdrive30d-dpe-2019-2020/
bmw,BMW,x7-2019-2023,X7 2019 2023,xdrive30d-dpe,Xdrive30D Dpe,https://www.carwale.com/bmw-cars/x7-2019-2023/xdrive30d-dpe/
bmw,BMW,x7-2019-2023,X7 2019 2023,xdrive30d-dpe-signature-2019-2020,Xdrive30D Dpe Signature 2019 2020,https://www.carwale.com/bmw-cars/x7-2019-2023/xdrive30d-dpe-signature-2019-2020/
bmw,BMW,x7-2019-2023,X7 2019 2023,xdrive-40i-2019-2019,Xdrive 40I 2019 2019,https://www.carwale.com/bmw-cars/x7-2019-2023/xdrive-40i-2019-2019/
bmw,BMW,x7-2019-2023,X7 2019 2023,xdrive30d-dpe-signature-7str,Xdrive30D Dpe Signature 7Str,https://www.carwale.com/bmw-cars/x7-2019-2023/xdrive30d-dpe-signature-7str/
bmw,BMW,x7-2019-2023,X7 2019 2023,xdrive30d-dpe-signature,Xdrive30D Dpe Signature,https://www.carwale.com/bmw-cars/x7-2019-2023/xdrive30d-dpe-signature/
bmw,BMW,x7-2019-2023,X7 2019 2023,xdrive40i-m-sport-petrol,Xdrive40I M Sport Petrol,https://www.carwale.com/bmw-cars/x7-2019-2023/xdrive40i-m-sport-petrol/
bmw,BMW,x7-2019-2023,X7 2019 2023,50-jahre-m-edition,50 Jahre M Edition,https://www.carwale.com/bmw-cars/x7-2019-2023/50-jahre-m-edition/
bmw,BMW,x7-2019-2023,X7 2019 2023,m50d,M50D,https://www.carwale.com/bmw-cars/x7-2019-2023/m50d/
bmw,BMW,x7-2019-2023,X7 2019 2023,dark-shadow-edition,Dark Shadow Edition,https://www.carwale.com/bmw-cars/x7-2019-2023/dark-shadow-edition/
bmw,BMW,6-series-gt,6 Series Gt,620d-luxury-line,620D Luxury Line,https://www.carwale.com/bmw-cars/6-series-gt/620d-luxury-line/
bmw,BMW,6-series-gt,6 Series Gt,630i-m-sport-2021-2023,630I M Sport 2021 2023,https://www.carwale.com/bmw-cars/6-series-gt/630i-m-sport-2021-2023/
bmw,BMW,6-series-gt,6 Series Gt,630i-m-sport-50-jahre-m-edition,630I M Sport 50 Jahre M Edition,https://www.carwale.com/bmw-cars/6-series-gt/630i-m-sport-50-jahre-m-edition/
bmw,BMW,6-series-gt,6 Series Gt,630i-m-sport,630I M Sport,https://www.carwale.com/bmw-cars/6-series-gt/630i-m-sport/
bmw,BMW,6-series-gt,6 Series Gt,620d-m-sport,620D M Sport,https://www.carwale.com/bmw-cars/6-series-gt/620d-m-sport/
bmw,BMW,6-series-gt,6 Series Gt,630i-m-sport-signature,630I M Sport Signature,https://www.carwale.com/bmw-cars/6-series-gt/630i-m-sport-signature/
bmw,BMW,6-series-gt,6 Series Gt,620d-m-sport-signature,620D M Sport Signature,https://www.carwale.com/bmw-cars/6-series-gt/620d-m-sport-signature/
bmw,BMW,6-series-gt,6 Series Gt,630d-m-sport,630D M Sport,https://www.carwale.com/bmw-cars/6-series-gt/630d-m-sport/
bmw,BMW,m2-2018-2022,M2 2018 2022,competition-2018-2019,Competition 2018 2019,https://www.carwale.com/bmw-cars/m2-2018-2022/competition-2018-2019/
bmw,BMW,m2-2018-2022,M2 2018 2022,competition,Competition,https://www.carwale.com/bmw-cars/m2-2018-2022/competition/
bmw,BMW,x4-2022-2023,X4 2022 2023,xdrive30i-m-sport-x-black-shadow-edition,Xdrive30I M Sport X Black Shadow Edition,https://www.carwale.com/bmw-cars/x4-2022-2023/xdrive30i-m-sport-x-black-shadow-edition/
bmw,BMW,x4-2022-2023,X4 2022 2023,xdrive30i-m-sport-x-silver-shadow-edition,Xdrive30I M Sport X Silver Shadow Edition,https://www.carwale.com/bmw-cars/x4-2022-2023/xdrive30i-m-sport-x-silver-shadow-edition/
bmw,BMW,x4-2022-2023,X4 2022 2023,xdrive-30i-50-jahre-m-edition-2022-2023,Xdrive 30I 50 Jahre M Edition 2022 2023,https://www.carwale.com/bmw-cars/x4-2022-2023/xdrive-30i-50-jahre-m-edition-2022-2023/
bmw,BMW,x4-2022-2023,X4 2022 2023,xdrive-30i-50-jahre-m-edition,Xdrive 30I 50 Jahre M Edition,https://www.carwale.com/bmw-cars/x4-2022-2023/xdrive-30i-50-jahre-m-edition/
bmw,BMW,x4-2022-2023,X4 2022 2023,xdrive30d-m-sport-x-black-shadow-edition,Xdrive30D M Sport X Black Shadow Edition,https://www.carwale.com/bmw-cars/x4-2022-2023/xdrive30d-m-sport-x-black-shadow-edition/
bmw,BMW,x4-2022-2023,X4 2022 2023,xdrive30d-m-sport-x-silver-shadow-edition,Xdrive30D M Sport X Silver Shadow Edition,https://www.carwale.com/bmw-cars/x4-2022-2023/xdrive30d-m-sport-x-silver-shadow-edition/
bmw,BMW,x4-2022-2023,X4 2022 2023,xdrive-30d-50-jahre-m-edition-2022-2023,Xdrive 30D 50 Jahre M Edition 2022 2023,https://www.carwale.com/bmw-cars/x4-2022-2023/xdrive-30d-50-jahre-m-edition-2022-2023/
bmw,BMW,x4-2022-2023,X4 2022 2023,xdrive-30d-50-jahre-m-edition,Xdrive 30D 50 Jahre M Edition,https://www.carwale.com/bmw-cars/x4-2022-2023/xdrive-30d-50-jahre-m-edition/
bmw,BMW,8-series,8 Series,840i-gran-coupe,840I Gran Coupe,https://www.carwale.com/bmw-cars/8-series/840i-gran-coupe/
bmw,BMW,8-series,8 Series,840i-m-sport-edition,840I M Sport Edition,https://www.carwale.com/bmw-cars/8-series/840i-m-sport-edition/
bmw,BMW,8-series,8 Series,840i-m-sport,840I M Sport,https://www.carwale.com/bmw-cars/8-series/840i-m-sport/
bmw,BMW,x5-m,X5 M,competition-2020-2023,Competition 2020 2023,https://www.carwale.com/bmw-cars/x5-m/competition-2020-2023/
bmw,BMW,x5-m,X5 M,competition,Competition,https://www.carwale.com/bmw-cars/x5-m/competition/
bmw,BMW,x3-m40i,X3 M40I,xdrive,Xdrive,https://www.carwale.com/bmw-cars/x3-m40i/xdrive/
byd,BYD,atto-3,Atto 3,dynamic,Dynamic,https://www.carwale.com/byd-cars/atto-3/dynamic/
byd,BYD,atto-3,Atto 3,premium,Premium,https://www.carwale.com/byd-cars/atto-3/premium/
byd,BYD,atto-3,Atto 3,superior,Superior,https://www.carwale.com/byd-cars/atto-3/superior/
byd,BYD,atto-3,Atto 3,range,Range,https://www.carwale.com/byd-cars/atto-3/range/
byd,BYD,sealion-7,Sealion 7,premium-2wd-826-kwh,Premium 2Wd 826 Kwh,https://www.carwale.com/byd-cars/sealion-7/premium-2wd-826-kwh/
byd,BYD,sealion-7,Sealion 7,performance-awd-826-kwh,Performance Awd 826 Kwh,https://www.carwale.com/byd-cars/sealion-7/performance-awd-826-kwh/
byd,BYD,sealion-7,Sealion 7,anniversary-edition-awd-826-kwh,Anniversary Edition Awd 826 Kwh,https://www.carwale.com/byd-cars/sealion-7/anniversary-edition-awd-826-kwh/
byd,BYD,sealion-7,Sealion 7,range,Range,https://www.carwale.com/byd-cars/sealion-7/range/
byd,BYD,seal,Seal,dynamic,Dynamic,https://www.carwale.com/byd-cars/seal/dynamic/
byd,BYD,seal,Seal,premium,Premium,https://www.carwale.com/byd-cars/seal/premium/
byd,BYD,seal,Seal,performance,Performance,https://www.carwale.com/byd-cars/seal/performance/
byd,BYD,seal,Seal,range,Range,https://www.carwale.com/byd-cars/seal/range/
byd,BYD,emax-7,Emax 7,premium-6-str,Premium 6 Str,https://www.carwale.com/byd-cars/emax-7/premium-6-str/
byd,BYD,emax-7,Emax 7,premium-7-str,Premium 7 Str,https://www.carwale.com/byd-cars/emax-7/premium-7-str/
byd,BYD,emax-7,Emax 7,superior-6-str,Superior 6 Str,https://www.carwale.com/byd-cars/emax-7/superior-6-str/
byd,BYD,emax-7,Emax 7,superior-7-str,Superior 7 Str,https://www.carwale.com/byd-cars/emax-7/superior-7-str/
byd,BYD,emax-7,Emax 7,range,Range,https://www.carwale.com/byd-cars/emax-7/range/
byd,BYD,seal-u-dm-i,Seal U Dm I,performance-plug-in-hybrid-electric-plus-petrol-turbo-automatic,Performance Plug In Hybrid Electric Plus Petrol Turbo Automatic,https://www.carwale.com/byd-cars/seal-u-dm-i/performance-plug-in-hybrid-electric-plus-petrol-turbo-automatic/
byd,BYD,e6,E6,gl,Gl,https://www.carwale.com/byd-cars/e6/gl/
byd,BYD,e6,E6,range,Range,https://www.carwale.com/byd-cars/e6/range/
byd,BYD,atto-3-facelift,Atto 3 Facelift,dynamic,Dynamic,https://www.carwale.com/byd-cars/atto-3-facelift/dynamic/
byd,BYD,atto-3-facelift,Atto 3 Facelift,premium,Premium,https://www.carwale.com/byd-cars/atto-3-facelift/premium/
byd,BYD,atto-3-facelift,Atto 3 Facelift,superior,Superior,https://www.carwale.com/byd-cars/atto-3-facelift/superior/
byd,BYD,atto-3-facelift,Atto 3 Facelift,range,Range,https://www.carwale.com/byd-cars/atto-3-facelift/range/
bentley,Bentley,bentayga,Bentayga,v8-petrol,V8 Petrol,https://www.carwale.com/bentley-cars/bentayga/v8-petrol/
bentley,Bentley,bentayga,Bentayga,ewb,Ewb,https://www.carwale.com/bentley-cars/bentayga/ewb/
bentley,Bentley,arnage,Arnage,r,R,https://www.carwale.com/bentley-cars/arnage/r/
bentley,Bentley,arnage,Arnage,rl,Rl,https://www.carwale.com/bentley-cars/arnage/rl/
bentley,Bentley,continental-gt-2014-2020,Continental Gt 2014 2020,v8-petrol-40l-turbo-automatic,V8 Petrol 40L Turbo Automatic,https://www.carwale.com/bentley-cars/continental-gt-2014-2020/v8-petrol-40l-turbo-automatic/
