brand_name,model_name,variant_name,variant_slug,variant_url,price,fuel_type,transmission,engine,mileage,power,torque,seating_capacity,airbags,body_type,source_url,scraped_at
Mercedes-Benz,Gle,450 4MATIC LWB Mild Hybrid(Electric + Petrol) 3.0L Turbo Automatic Night Edition,450-4matic-lwb-mild-hybrid-electric-petrol-3-0l-turbo-automatic-night-edition,https://www.carwale.com/mercedes-benz-cars/gle/450-4matic-lwb-mild-hybridelectric-plus-petrol-30l-turbo-automatic-night-edition/,Rs. 1.14 Crore,Electric,Automatic,2999 cc,,375 bhp,500 Nm,5,9,SUV,https://www.carwale.com/mercedes-benz-cars/gle/450-4matic-lwb-mild-hybridelectric-plus-petrol-30l-turbo-automatic-night-edition/,2026-06-19 10:59:19
Mercedes-Benz,Gle,450d 4MATIC LWB Mild Hybrid (Electric + Diesel) 3.0L Turbo Automatic,450d-4matic-lwb-mild-hybrid-electric-diesel-3-0l-turbo-automatic,https://www.carwale.com/mercedes-benz-cars/gle/450d-4matic-lwb-mild-hybrid-electric-plus-diesel-30l-turbo-automatic/,Rs. 1.16 Crore,Electric,Automatic,2989 cc,,362 bhp,750 Nm,5,9,SUV,https://www.carwale.com/mercedes-benz-cars/gle/450d-4matic-lwb-mild-hybrid-electric-plus-diesel-30l-turbo-automatic/,2026-06-19 10:59:20
Mercedes-Benz,Gle,AMG Line Mild Hybrid (Electric + Diesel) 2.0L Turbo Automatic AMG Line,amg-line-mild-hybrid-electric-diesel-2-0l-turbo-automatic-amg-line,https://www.carwale.com/mercedes-benz-cars/gle/amg-line-mild-hybrid-electric-plus-diesel-20l-turbo-automatic-amg-line/,Rs. 100.00 Lakh,Electric,Automatic,1993 cc,,265 bhp,550 Nm,5,7,SUV,https://www.carwale.com/mercedes-benz-cars/gle/amg-line-mild-hybrid-electric-plus-diesel-20l-turbo-automatic-amg-line/,2026-06-19 10:59:20
Mercedes-Benz,Maybach S Class,S 580 4MATIC,s-580-4matic,https://www.carwale.com/mercedes-benz-cars/maybach-s-class/s-580-4matic/,Rs. 2.88 Crore,Electric,Automatic,3982 cc,,496 bhp,700 Nm,5,10,Sedan,https://www.carwale.com/mercedes-benz-cars/maybach-s-class/s-580-4matic/,2026-06-19 10:59:22
Mercedes-Benz,Maybach S Class,S 680 4MATIC,s-680-4matic,https://www.carwale.com/mercedes-benz-cars/maybach-s-class/s-680-4matic/,Rs. 3.47 Crore,Petrol,Automatic,5980 cc,8.5 kmpl,603 bhp,900 Nm,5,10,Sedan,https://www.carwale.com/mercedes-benz-cars/maybach-s-class/s-680-4matic/,2026-06-19 10:59:22
Mercedes-Benz,Amg Cle,53 4MATIC Plus Coupe,53-4matic-plus-coupe,https://www.carwale.com/mercedes-benz-cars/amg-cle/53-4matic-plus-coupe/,Rs. 1.33 Crore,Petrol,Automatic,2999 cc,,442 bhp,560 Nm,4,8,,https://www.carwale.com/mercedes-benz-cars/amg-cle/53-4matic-plus-coupe/,2026-06-19 10:59:24
Mercedes-Benz,V Class, V 300 Mild Hybrid(Electric + Petrol) 2.0L Automatic,v-300-mild-hybrid-electric-petrol-2-0l-automatic,https://www.carwale.com/mercedes-benz-cars/v-class/v-300-mild-hybridelectric-plus-petrol-20l-automatic/,Rs. 1.40 Crore,Electric,Automatic,1999 cc,,228 bhp,370 Nm,6,7,,https://www.carwale.com/mercedes-benz-cars/v-class/v-300-mild-hybridelectric-plus-petrol-20l-automatic/,2026-06-19 10:59:24
Mercedes-Benz,V Class, V 300 d Diesel 2.0L Automatic,v-300-d-diesel-2-0l-automatic,https://www.carwale.com/mercedes-benz-cars/v-class/v-300-d-diesel-20l-automatic/,Rs. 1.40 Crore,Diesel,Automatic,1951 cc,,233 bhp,500 Nm,6,7,,https://www.carwale.com/mercedes-benz-cars/v-class/v-300-d-diesel-20l-automatic/,2026-06-19 10:59:24
Mercedes-Benz,S Class,S 450e Plug-in Hybrid (Electric + Petrol) Turbo Automatic Launch Edition,s-450e-plug-in-hybrid-electric-petrol-turbo-automatic-launch-edition,https://www.carwale.com/mercedes-benz-cars/s-class/s-450e-plug-in-hybrid-electric-plus-petrol-turbo-automatic-launch-edition/,Rs. 2.20 Crore,Electric,Automatic,2999 cc,,429 bhp,680 Nm,5,15,Sedan,https://www.carwale.com/mercedes-benz-cars/s-class/s-450e-plug-in-hybrid-electric-plus-petrol-turbo-automatic-launch-edition/,2026-06-19 10:59:26
Mercedes-Benz,S Class,S 450e Plug-in Hybrid (Electric + Petrol) Turbo Automatic MANUFAKTUR Edition,s-450e-plug-in-hybrid-electric-petrol-turbo-automatic-manufaktur-edition,https://www.carwale.com/mercedes-benz-cars/s-class/s-450e-plug-in-hybrid-electric-plus-petrol-turbo-automatic-manufaktur-edition/,Rs. 2.38 Crore,Electric,Automatic,2999 cc,,429 bhp,680 Nm,5,15,Sedan,https://www.carwale.com/mercedes-benz-cars/s-class/s-450e-plug-in-hybrid-electric-plus-petrol-turbo-automatic-manufaktur-edition/,2026-06-19 10:59:26
Mercedes-Benz,Amg G Class,G 63,g-63,https://www.carwale.com/mercedes-benz-cars/amg-g-class/g-63/,Rs. 3.74 Crore,Petrol,Automatic,3982 cc,,577 bhp,850 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/amg-g-class/g-63/,2026-06-19 10:59:28
Mercedes-Benz,Maybach Gls,600 4MATIC Celebration Edition,600-4matic-celebration-edition,https://www.carwale.com/mercedes-benz-cars/maybach-gls/600-4matic-celebration-edition/,Rs. 4.10 Crore,Electric,Automatic,3982 cc,,550 bhp,770 Nm,5,8,SUV,https://www.carwale.com/mercedes-benz-cars/maybach-gls/600-4matic-celebration-edition/,2026-06-19 10:59:28
Mercedes-Benz,Maybach Gls,600 4MATIC,600-4matic,https://www.carwale.com/mercedes-benz-cars/maybach-gls/600-4matic/,Rs. 2.75 Crore,Electric,Automatic,3982 cc,,550 bhp,770 Nm,5,8,SUV,https://www.carwale.com/mercedes-benz-cars/maybach-gls/600-4matic/,2026-06-19 10:59:28
Mercedes-Benz,Amg Gla35,4MATIC,4matic,https://www.carwale.com/mercedes-benz-cars/amg-gla35/4matic/,Rs. 60.07 Lakh,Petrol,Automatic,1991 cc,,302 bhp,400 Nm,5,7,,https://www.carwale.com/mercedes-benz-cars/amg-gla35/4matic/,2026-06-19 10:59:29
Mercedes-Benz,Amg Gt 63,4MATIC Plus,4matic-plus,https://www.carwale.com/mercedes-benz-cars/amg-gt-63/4matic-plus/,Rs. 3.00 Crore,Petrol,Automatic,3982 cc,,577 bhp,800 Nm,2,8,,https://www.carwale.com/mercedes-benz-cars/amg-gt-63/4matic-plus/,2026-06-19 10:59:30
Mercedes-Benz,Amg Glc43 Coupe,4MATIC AWD,4matic-awd,https://www.carwale.com/mercedes-benz-cars/amg-glc43-coupe/4matic-awd/,Rs. 99.86 Lakh,Petrol,Automatic,1991 cc,,416 bhp,500 Nm,5,7,,https://www.carwale.com/mercedes-benz-cars/amg-glc43-coupe/4matic-awd/,2026-06-19 10:59:32
Mercedes-Benz,Amg Gt 63,Pro 4MATIC Plus,pro-4matic-plus,https://www.carwale.com/mercedes-benz-cars/amg-gt-63/pro-4matic-plus/,Rs. 3.55 Crore,Petrol,Automatic,3982 cc,,603 bhp,850 Nm,2,8,,https://www.carwale.com/mercedes-benz-cars/amg-gt-63/pro-4matic-plus/,2026-06-19 10:59:32
Mercedes-Benz,Eqs,Celebration Edition,celebration-edition,https://www.carwale.com/mercedes-benz-cars/eqs/celebration-edition/,Rs. 1.30 Crore,Electric,Automatic,107.8 kWh Battery,,750.97bhp,858 Nm,5,9,Sedan,https://www.carwale.com/mercedes-benz-cars/eqs/celebration-edition/,2026-06-19 10:59:32
Mercedes-Benz,Amg C 43,4MATIC,4matic,https://www.carwale.com/mercedes-benz-cars/amg-c-43/4matic/,Rs. 94.05 Lakh,Petrol,Automatic,1991 cc,,402 bhp,500 Nm,5,7,Coupe,https://www.carwale.com/mercedes-benz-cars/amg-c-43/4matic/,2026-06-19 10:59:33
Mercedes-Benz,Amg Gle Coupe,Performance Edition Petrol Turbo Automatic,performance-edition-petrol-turbo-automatic,https://www.carwale.com/mercedes-benz-cars/amg-gle-coupe/performance-edition-petrol-turbo-automatic/,Rs. 1.52 Crore,Petrol,Automatic,2999 cc,,429 bhp,560 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/amg-gle-coupe/performance-edition-petrol-turbo-automatic/,2026-06-19 10:59:34
Mercedes-Benz,Eqs Suv,450 5 Seater,450-5-seater,https://www.carwale.com/mercedes-benz-cars/eqs-suv/450-5-seater/,Rs. 1.34 Crore,Electric,Automatic,122 kWh Battery,,355 bhp,800 Nm,5,8,SUV,https://www.carwale.com/mercedes-benz-cars/eqs-suv/450-5-seater/,2026-06-19 10:59:36
Mercedes-Benz,Eqs Suv,450 5 Seater Celebration Edition,450-5-seater-celebration-edition,https://www.carwale.com/mercedes-benz-cars/eqs-suv/450-5-seater-celebration-edition/,Rs. 1.34 Crore,Electric,Automatic,122 kWh Battery,,355 bhp,800 Nm,5,8,SUV,https://www.carwale.com/mercedes-benz-cars/eqs-suv/450-5-seater-celebration-edition/,2026-06-19 10:59:36
Mercedes-Benz,Eqs Suv,580 4MATIC,580-4matic,https://www.carwale.com/mercedes-benz-cars/eqs-suv/580-4matic/,Rs. 1.48 Crore,Electric,Automatic,122 kWh Battery,,355 bhp,858 Nm,7,8,SUV,https://www.carwale.com/mercedes-benz-cars/eqs-suv/580-4matic/,2026-06-19 10:59:36
Mercedes-Benz,Eqs Suv,580 4MATIC Celebration Edition,580-4matic-celebration-edition,https://www.carwale.com/mercedes-benz-cars/eqs-suv/580-4matic-celebration-edition/,Rs. 1.48 Crore,Electric,Automatic,122 kWh Battery,,355 bhp,858 Nm,7,8,SUV,https://www.carwale.com/mercedes-benz-cars/eqs-suv/580-4matic-celebration-edition/,2026-06-19 10:59:37
Mercedes-Benz,Amg A45 S,4Matic Plus Petrol Turbo Automatic,4matic-plus-petrol-turbo-automatic,https://www.carwale.com/mercedes-benz-cars/amg-a45-s/4matic-plus-petrol-turbo-automatic/,Rs. 89.68 Lakh,Petrol,Automatic,1991 cc,,421 bhp,500 Nm,5,7,Hatchback,https://www.carwale.com/mercedes-benz-cars/amg-a45-s/4matic-plus-petrol-turbo-automatic/,2026-06-19 10:59:38
Mercedes-Benz,Amg A45 S,Aero Track Edition Petrol Turbo Automatic,aero-track-edition-petrol-turbo-automatic,https://www.carwale.com/mercedes-benz-cars/amg-a45-s/aero-track-edition-petrol-turbo-automatic/,Rs. 87.00 Lakh,Petrol,Automatic,1991 cc,,421 bhp,500 Nm,5,7,Hatchback,https://www.carwale.com/mercedes-benz-cars/amg-a45-s/aero-track-edition-petrol-turbo-automatic/,2026-06-19 10:59:39
Mercedes-Benz,Maybach Sl 680,Monogram Series,monogram-series,https://www.carwale.com/mercedes-benz-cars/maybach-sl-680/monogram-series/,Rs. 4.30 Crore,Petrol,Automatic,3982 cc,,577 bhp,800 Nm,2,7,Convertible,https://www.carwale.com/mercedes-benz-cars/maybach-sl-680/monogram-series/,2026-06-19 10:59:40
Mercedes-Benz,Amg Gt 63 S 4Matic Plus,Limousine,limousine,https://www.carwale.com/mercedes-benz-cars/amg-gt-63-s-4matic-plus/limousine/,Rs. 2.55 Crore,Petrol,Automatic,3982 cc,,630 bhp,900 Nm,5,7,,https://www.carwale.com/mercedes-benz-cars/amg-gt-63-s-4matic-plus/limousine/,2026-06-19 10:59:40
Mercedes-Benz,Amg Eqs,53 4MATIC Plus,53-4matic-plus,https://www.carwale.com/mercedes-benz-cars/amg-eqs/53-4matic-plus/,Rs. 2.45 Crore,Electric,Automatic,107.8 kWh Battery,,762 bhp,1020 Nm,5,9,Sedan,https://www.carwale.com/mercedes-benz-cars/amg-eqs/53-4matic-plus/,2026-06-19 10:59:42
Mercedes-Benz,Eqe Suv,500 4MATIC,500-4matic,https://www.carwale.com/mercedes-benz-cars/eqe-suv/500-4matic/,Rs. 1.41 Crore,Electric,Automatic,90.56 kWh Battery,,400 bhp,858 Nm,5,9,SUV,https://www.carwale.com/mercedes-benz-cars/eqe-suv/500-4matic/,2026-06-19 10:59:42
Mercedes-Benz,Amg Gt 63 S E Performance,Limousine,limousine,https://www.carwale.com/mercedes-benz-cars/amg-gt-63-s-e-performance/limousine/,Rs. 3.34 Crore,Petrol,Automatic,3982 cc,,843 bhp,1470 Nm,4,7,,https://www.carwale.com/mercedes-benz-cars/amg-gt-63-s-e-performance/limousine/,2026-06-19 10:59:44
Mercedes-Benz,Maybach Eqs Suv,680,680,https://www.carwale.com/mercedes-benz-cars/maybach-eqs-suv/680/,Rs. 2.40 Crore,Electric,Automatic,122 kWh Battery,,658 bhp,955 Nm,5,11,SUV,https://www.carwale.com/mercedes-benz-cars/maybach-eqs-suv/680/,2026-06-19 10:59:44
Mercedes-Benz,Maybach Eqs Suv,Night Series,night-series,https://www.carwale.com/mercedes-benz-cars/maybach-eqs-suv/night-series/,Rs. 2.65 Crore,Electric,Automatic,122 kWh Battery,,658 bhp,955 Nm,5,11,SUV,https://www.carwale.com/mercedes-benz-cars/maybach-eqs-suv/night-series/,2026-06-19 10:59:45
Mercedes-Benz,Amg S 63 E Performance,Standard,standard,https://www.carwale.com/mercedes-benz-cars/amg-s-63-e-performance/standard/,Rs. 3.34 Crore,Petrol,Automatic,3982 cc,,794 bhp,1430 Nm,5,7,,https://www.carwale.com/mercedes-benz-cars/amg-s-63-e-performance/standard/,2026-06-19 10:59:46
Mercedes-Benz,A Class Limousine,200,200,https://www.carwale.com/mercedes-benz-cars/a-class-limousine/200/,Rs. 44.45 Lakh,Petrol,Automatic,1332 cc,,161 bhp,270 Nm,5,7,Sedan,https://www.carwale.com/mercedes-benz-cars/a-class-limousine/200/,2026-06-19 10:59:46
Mercedes-Benz,Amg C 63 S E Performance,4MATIC Plus,4matic-plus,https://www.carwale.com/mercedes-benz-cars/amg-c-63-s-e-performance/4matic-plus/,Rs. 1.91 Crore,Hybrid,Automatic,1991 cc,,469 bhp,545 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/amg-c-63-s-e-performance/4matic-plus/,2026-06-19 10:59:47
Mercedes-Benz,Eqb,250 Plus,250-plus,https://www.carwale.com/mercedes-benz-cars/eqb/250-plus/,Rs. 72.20 Lakh,Electric,Automatic,70.5 kWh Battery,,288.32bhp,385 Nm,7,7,SUV,https://www.carwale.com/mercedes-benz-cars/eqb/250-plus/,2026-06-19 10:59:48
Mercedes-Benz,A Class Limousine,200d,200d,https://www.carwale.com/mercedes-benz-cars/a-class-limousine/200d/,Rs. 45.93 Lakh,Diesel,Automatic,1950 cc,15.65 kmpl,147 bhp,320 Nm,5,7,Sedan,https://www.carwale.com/mercedes-benz-cars/a-class-limousine/200d/,2026-06-19 10:59:48
Mercedes-Benz,A Class Limousine,200 [2023-2023],200-2023-2023,https://www.carwale.com/mercedes-benz-cars/a-class-limousine/200-2023-2023/,Rs. 45.80 Lakh,Petrol,Automatic,1332 cc,17.0 kmpl,161 bhp,270 Nm,5,7,Sedan,https://www.carwale.com/mercedes-benz-cars/a-class-limousine/200-2023-2023/,2026-06-19 10:59:50
Mercedes-Benz,Eqb,300 4MATIC,300-4matic,https://www.carwale.com/mercedes-benz-cars/eqb/300-4matic/,Rs. 74.50 Lakh,Electric,Automatic,66.5 kWh Battery,,225 bhp,390 Nm,7,7,SUV,https://www.carwale.com/mercedes-benz-cars/eqb/300-4matic/,2026-06-19 10:59:50
Mercedes-Benz,Eqb,350 4MATIC,350-4matic,https://www.carwale.com/mercedes-benz-cars/eqb/350-4matic/,Rs. 78.90 Lakh,Electric,Automatic,66.5 kWh Battery,,288.32bhp,520 Nm,5,7,SUV,https://www.carwale.com/mercedes-benz-cars/eqb/350-4matic/,2026-06-19 10:59:51
Mercedes-Benz,Eqa,250 Plus,250-plus,https://www.carwale.com/mercedes-benz-cars/eqa/250-plus/,Rs. 67.20 Lakh,Electric,Automatic,70.5 kWh Battery,,188 bhp,385 Nm,5,7,SUV,https://www.carwale.com/mercedes-benz-cars/eqa/250-plus/,2026-06-19 10:59:52
Mercedes-Benz,Sl,300,300,https://www.carwale.com/mercedes-benz-cars/sl/300/,Rs. 13.75 Lakh,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/sl/300/,2026-06-19 10:59:52
Mercedes-Benz,Sl,320,320,https://www.carwale.com/mercedes-benz-cars/sl/320/,Rs. 13.75 Lakh,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/sl/320/,2026-06-19 10:59:54
Mercedes-Benz,Sl,350,350,https://www.carwale.com/mercedes-benz-cars/sl/350/,Rs. 99.94 Lakh,Petrol,Automatic,3498 cc,,312 bhp,360 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/sl/350/,2026-06-19 10:59:54
Mercedes-Benz,Sl,500,500,https://www.carwale.com/mercedes-benz-cars/sl/500/,Rs. 2.35 Crore,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/sl/500/,2026-06-19 10:59:55
Mercedes-Benz,Sl,600 Roadster,600-roadster,https://www.carwale.com/mercedes-benz-cars/sl/600-roadster/,Rs. 1.15 Crore,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/sl/600-roadster/,2026-06-19 10:59:56
Mercedes-Benz,Sl,55 AMG Roadster,55-amg-roadster,https://www.carwale.com/mercedes-benz-cars/sl/55-amg-roadster/,Rs. 2.44 Crore,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/sl/55-amg-roadster/,2026-06-19 10:59:56
Mercedes-Benz,Sl,63 AMG,63-amg,https://www.carwale.com/mercedes-benz-cars/sl/63-amg/,Rs. 1.07 Crore,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/sl/63-amg/,2026-06-19 10:59:57
Mercedes-Benz,Sl,65 AMG Roadster,65-amg-roadster,https://www.carwale.com/mercedes-benz-cars/sl/65-amg-roadster/,Rs. 2.40 Crore,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/sl/65-amg-roadster/,2026-06-19 10:59:58
Mercedes-Benz,Clk,320 Cabriolet,320-cabriolet,https://www.carwale.com/mercedes-benz-cars/clk/320-cabriolet/,Rs. 84.32 Crore,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/clk/320-cabriolet/,2026-06-19 10:59:58
Mercedes-Benz,Clk,320 Coupe,320-coupe,https://www.carwale.com/mercedes-benz-cars/clk/320-coupe/,Rs. 84.32 Lakh,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/clk/320-coupe/,2026-06-19 11:00:00
Mercedes-Benz,Clk,350 AMG,350-amg,https://www.carwale.com/mercedes-benz-cars/clk/350-amg/,Rs. 1.25 Lakh,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/clk/350-amg/,2026-06-19 11:00:00
Mercedes-Benz,Clk,350 Cabriolet,350-cabriolet,https://www.carwale.com/mercedes-benz-cars/clk/350-cabriolet/,Rs. 31.43 Lakh,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/clk/350-cabriolet/,2026-06-19 11:00:01
Mercedes-Benz,Clk,500 Coupe,500-coupe,https://www.carwale.com/mercedes-benz-cars/clk/500-coupe/,Rs. 1.25 Lakh,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/clk/500-coupe/,2026-06-19 11:00:02
Mercedes-Benz,Clk,55 AMG Cabriolet,55-amg-cabriolet,https://www.carwale.com/mercedes-benz-cars/clk/55-amg-cabriolet/,Rs. 1.25 Lakh,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/clk/55-amg-cabriolet/,2026-06-19 11:00:02
Mercedes-Benz,Clk,500 Cabriolet,500-cabriolet,https://www.carwale.com/mercedes-benz-cars/clk/500-cabriolet/,Rs. 65.25 Lakh,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/clk/500-cabriolet/,2026-06-19 11:00:04
Mercedes-Benz,Clk,55 AMG Coupe,55-amg-coupe,https://www.carwale.com/mercedes-benz-cars/clk/55-amg-coupe/,Rs. 1.25 Lakh,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/clk/55-amg-coupe/,2026-06-19 11:00:04
Mercedes-Benz,Slk,350,350,https://www.carwale.com/mercedes-benz-cars/slk/350/,Rs. 79.60 Lakh,Petrol,Automatic,3498 cc,,306 bhp,370 Nm,2,,Convertible,https://www.carwale.com/mercedes-benz-cars/slk/350/,2026-06-19 11:00:05
Mercedes-Benz,Slk,55 AMG,55-amg,https://www.carwale.com/mercedes-benz-cars/slk/55-amg/,Rs. 1.27 Crore,Petrol,Automatic,5461 cc,,421 bhp,540 Nm,2,,Convertible,https://www.carwale.com/mercedes-benz-cars/slk/55-amg/,2026-06-19 11:00:06
Mercedes-Benz,Cls,300d,300d,https://www.carwale.com/mercedes-benz-cars/cls/300d/,Rs. 86.39 Lakh,Diesel,Automatic,1950 cc,,241 bhp,500 Nm,5,9,Sedan,https://www.carwale.com/mercedes-benz-cars/cls/300d/,2026-06-19 11:00:06
Mercedes-Benz,Cls,300d [2018-2019],300d-2018-2019,https://www.carwale.com/mercedes-benz-cars/cls/300d-2018-2019/,Rs. 84.70 Lakh,Diesel,Automatic,1950 cc,,241 bhp,500 Nm,5,,Sedan,https://www.carwale.com/mercedes-benz-cars/cls/300d-2018-2019/,2026-06-19 11:00:07
Mercedes-Benz,Amg E53,4 MATIC,4-matic,https://www.carwale.com/mercedes-benz-cars/amg-e53/4-matic/,Rs. 3.99 Lakh,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/amg-e53/4-matic/,2026-06-19 11:00:08
Mercedes-Benz,Amg E53,4MATIC Plus [2021-2023],4matic-plus-2021-2023,https://www.carwale.com/mercedes-benz-cars/amg-e53/4matic-plus-2021-2023/,Rs. 1.06 Crore,Petrol,Automatic,2999 cc,,429 bhp,520 Nm,5,7,,https://www.carwale.com/mercedes-benz-cars/amg-e53/4matic-plus-2021-2023/,2026-06-19 11:00:09
Mercedes-Benz,Mclass,M Guard,m-guard,https://www.carwale.com/mercedes-benz-cars/mclass/m-guard/,Rs. 2.31 Crore,Petrol,Automatic,4663 cc,,403 bhp,600 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/mclass/m-guard/,2026-06-19 11:00:09
Mercedes-Benz,Amg E53,4matic-plus,4matic-plus,https://www.carwale.com/mercedes-benz-cars/amg-e53/4matic-plus/,Rs. 1.06 Crore,Petrol,Automatic,2999 cc,,429 bhp,520 Nm,5,7,,https://www.carwale.com/mercedes-benz-cars/amg-e53/4matic-plus/,2026-06-19 11:00:10
Mercedes-Benz,Mclass,ML 250 CDI,ml-250-cdi,https://www.carwale.com/mercedes-benz-cars/mclass/ml-250-cdi/,Rs. 56.74 Lakh,Diesel,Automatic,2143 cc,,203 bhp,500 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/mclass/ml-250-cdi/,2026-06-19 11:00:11
Mercedes-Benz,Mclass,ML 63 AMG,ml-63-amg,https://www.carwale.com/mercedes-benz-cars/mclass/ml-63-amg/,Rs. 1.52 Crore,Petrol,Automatic,5461 cc,,525 bhp,700 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/mclass/ml-63-amg/,2026-06-19 11:00:11
Mercedes-Benz,Mclass,ML 350 CDI,ml-350-cdi,https://www.carwale.com/mercedes-benz-cars/mclass/ml-350-cdi/,Rs. 66.97 Lakh,Diesel,Automatic,2997 cc,9.0 kmpl,254 bhp,619 Nm,5,9,,https://www.carwale.com/mercedes-benz-cars/mclass/ml-350-cdi/,2026-06-19 11:00:13
Mercedes-Benz,Mbclass,100 D2.5,100-d2-5,https://www.carwale.com/mercedes-benz-cars/mbclass/100-d25/,Rs. 25.00 Lakh,Diesel,Automatic,2999 cc,,375 bhp,750 Nm,6,9,,https://www.carwale.com/mercedes-benz-cars/mbclass/100-d25/,2026-06-19 11:00:13
Mercedes-Benz,Mbclass,140,140,https://www.carwale.com/mercedes-benz-cars/mbclass/140/,Rs. 25.80 Lakh,Petrol,Automatic,2999 cc,,375 bhp,750 Nm,6,9,,https://www.carwale.com/mercedes-benz-cars/mbclass/140/,2026-06-19 11:00:14
Mercedes-Benz,Gl,350 CDI,350-cdi,https://www.carwale.com/mercedes-benz-cars/gl/350-cdi/,Rs. 77.68 Lakh,Diesel,Automatic,2987 cc,10.0 kmpl,258 bhp,619 Nm,7,9,,https://www.carwale.com/mercedes-benz-cars/gl/350-cdi/,2026-06-19 11:00:15
Mercedes-Benz,Gl,63 AMG,63-amg,https://www.carwale.com/mercedes-benz-cars/gl/63-amg/,Rs. 1.79 Crore,Petrol,Automatic,5461 cc,,550 bhp,760 Nm,7,9,,https://www.carwale.com/mercedes-benz-cars/gl/63-amg/,2026-06-19 11:00:15
Mercedes-Benz,Amg Gt,R Coupe,r-coupe,https://www.carwale.com/mercedes-benz-cars/amg-gt/r-coupe/,Rs. 2.71 Crore,Petrol,Automatic,3982 cc,,577 bhp,700 Nm,2,6,Coupe,https://www.carwale.com/mercedes-benz-cars/amg-gt/r-coupe/,2026-06-19 11:00:17
Mercedes-Benz,Amg Gt,R [2017-2019],r-2017-2019,https://www.carwale.com/mercedes-benz-cars/amg-gt/r-2017-2019/,Rs. 2.33 Crore,Petrol,Automatic,3982 cc,,577 bhp,700 Nm,2,,Coupe,https://www.carwale.com/mercedes-benz-cars/amg-gt/r-2017-2019/,2026-06-19 11:00:17
Mercedes-Benz,Amg Gt,Roadster,roadster,https://www.carwale.com/mercedes-benz-cars/amg-gt/roadster/,Rs. 2.27 Crore,Petrol,Automatic,3982 cc,,469 bhp,630 Nm,2,6,Coupe,https://www.carwale.com/mercedes-benz-cars/amg-gt/roadster/,2026-06-19 11:00:18
Mercedes-Benz,Amg Gt,R [2019-2020],r-2019-2020,https://www.carwale.com/mercedes-benz-cars/amg-gt/r-2019-2020/,Rs. 2.33 Crore,Petrol,Automatic,3982 cc,,577 bhp,700 Nm,2,7,Coupe,https://www.carwale.com/mercedes-benz-cars/amg-gt/r-2019-2020/,2026-06-19 11:00:19
Mercedes-Benz,Amg Gt,S,s,https://www.carwale.com/mercedes-benz-cars/amg-gt/s/,Rs. 2.16 Crore,Petrol,Automatic,3982 cc,,503 bhp,650 Nm,2,6,Coupe,https://www.carwale.com/mercedes-benz-cars/amg-gt/s/,2026-06-19 11:00:19
Mercedes-Benz,Amg Gt,Roadster [2017-2019],roadster-2017-2019,https://www.carwale.com/mercedes-benz-cars/amg-gt/roadster-2017-2019/,Rs. 2.27 Crore,Petrol,Automatic,3982 cc,,469 bhp,630 Nm,2,,Coupe,https://www.carwale.com/mercedes-benz-cars/amg-gt/roadster-2017-2019/,2026-06-19 11:00:21
Mercedes-Benz,Rclass,R350 4MATIC,r350-4matic,https://www.carwale.com/mercedes-benz-cars/rclass/r350-4matic/,Rs. 64.29 Lakh,Petrol,Automatic,3496 cc,6.0 kmpl,272 bhp,350 Nm,7,9,,https://www.carwale.com/mercedes-benz-cars/rclass/r350-4matic/,2026-06-19 11:00:21
